from_id,to_id,is_connector,funcclass,lanes,speed,length,alpha,beta,Q
2:459849,2:3710973,f,7,1.0,30,122.150824213545,0.7,4,600
2:450305,2:450591,f,7,1.0,70,69.1420104322975,0.7,4,600
16669:27603,16669:27605,f,1,1.0,70,23.4778703413639,0.4,8,2000
16585:29051,20656:340486,f,7,1.0,30,30.2075596171691,0.7,4,600
2:455498,20656:363046,f,7,1.0,40,215.328715672841,0.7,4,600
2:3709847,2:457085,f,7,1.0,70,115.544678713034,0.7,4,600
2:3710307,2:3710355,f,5,2.0,70,220.773225187968,0.6,5,1200
2:455843,20656:2858876,f,7,1.0,30,7.52371616959913,0.7,4,600
2:455911,2:455898,f,7,1.0,30,202.339472538011,0.7,4,600
2:3707539,1:200400200,f,5,1.0,70,175.297182212414,0.6,5,1200
20656:2893064,2:455402,f,7,1.0,30,4.70315383614749,0.7,4,600
20656:2867266,20656:2867314,f,7,1.0,30,82.2244736945024,0.7,4,600
11161:87366,18931:159186,f,7,1.0,70,770.82314086043,0.7,4,600
20656:2898246,20656:2870396,f,7,1.0,30,143.411683618826,0.7,4,600
10446:399,10446:385,f,0,1.0,110,2045.32803153305,0.4,8,2000
11180:1449,19308:7574,f,0,2.0,60,795.730153274445,0.4,8,2000
20656:2861411,20656:2861363,f,7,1.0,30,146.732642315596,0.7,4,600
20656:2860701,2:3709497,f,7,1.0,30,166.973596072049,0.7,4,600
2:456223,20656:2836228,f,7,1.0,30,77.3012846609944,0.7,4,600
2:457409,2:457370,f,5,2.0,70,168.438367847385,0.6,5,1200
2:450114,2:449997,f,5,2.0,70,313.689936403817,0.6,5,1200
2:448437,2:3707096,f,5,2.0,50,336.355292184187,0.6,5,1200
11178:6270,11178:6286,f,7,1.0,50,18.808223573516,0.7,4,600
12726:148279,2:450168,f,4,2.0,50,73.5967259345339,0.6,5,1200
2:452603,2:452632,f,7,1.0,30,90.933808751938,0.7,4,600
20656:4004824,20656:4004802,f,7,1.0,30,153.127533276833,0.7,4,600
2:459583,20656:2866436,f,7,1.0,30,74.4286598946067,0.7,4,600
2:3708808,10027:775364,f,4,2.0,50,21.8765700968101,0.6,5,1200
2:3711704,2:462597,f,7,1.0,70,384.841387376186,0.7,4,600
11179:354,11179:335,f,7,1.0,30,92.9841274189559,0.7,4,600
12726:148644,16669:27396,f,7,1.0,50,16.2297669165963,0.7,4,600
2:439812,2:439901,f,3,2.0,90,266.981822285891,0.5,6,1800
20656:2860701,11178:6673,f,7,1.0,30,74.3235704412521,0.7,4,600
10017:23253,2:456572,f,7,1.0,40,155.017633084159,0.7,4,600
20656:374574,10027:773867,f,7,1.0,30,153.804913268718,0.7,4,600
2480A0010,20656:4265807,t,7,1.0,30,100.0,0.7,4,600
2:440454,2:3705338,f,5,2.0,70,1350.09191105726,0.6,5,1200
2:3708552,16594:23191,f,7,1.0,40,74.5108095107133,0.7,4,600
2:456981,2:457021,f,7,1.0,30,115.072424240423,0.7,4,600
20656:2883390,2:455247,f,7,1.0,30,82.0227713564597,0.7,4,600
12735:2522,2:461661,f,7,1.0,50,14.7734391392572,0.7,4,600
15590:3388,15590:3386,f,3,2.0,40,35.1086972067234,0.5,6,1800
20656:2830978,2:3709556,f,5,2.0,50,12.2628315654185,0.6,5,1200
18931:175548,2:457379,f,5,2.0,70,461.754759951712,0.6,5,1200
2:456865,20656:2830956,f,7,1.0,40,10.6747899274359,0.7,4,600
2:458010,2:458141,f,4,2.0,90,299.247469373057,0.6,5,1200
10082:154870,12850:349,f,4,2.0,40,44.3912129621268,0.6,5,1200
11180:1084,11180:1086,f,7,1.0,30,62.6148612285866,0.7,4,600
2:3709741,2:456786,f,7,1.0,30,91.7813629230602,0.7,4,600
2:445772,1:210100700,f,7,1.0,70,57.1249517207356,0.7,4,600
16593:46375,18931:171629,f,7,1.0,70,267.266793315291,0.7,4,600
2:463589,12727:130670,f,4,2.0,70,790.7551156261,0.6,5,1200
2:453732,2:453719,f,7,1.0,30,77.2498956519025,0.7,4,600
20656:2870826,2:454300,f,7,1.0,40,12.1780911886146,0.7,4,600
2:439901,2:439812,f,3,2.0,90,266.981822285891,0.5,6,1800
20656:2852879,20656:370528,f,7,1.0,30,6.31972855451312,0.7,4,600
2:454798,20656:2852050,f,7,1.0,30,97.8157158575396,0.7,4,600
12850:36,2:455284,f,7,1.0,30,78.9152506680673,0.7,4,600
10017:21298,2:460612,f,7,1.0,30,11.8218463026805,0.7,4,600
16666:13685,10016:318293,f,1,1.0,70,83.7123384924316,0.4,8,2000
2:454426,16589:8238,f,7,1.0,60,104.924063276594,0.7,4,600
2:447471,2:447479,f,7,1.0,30,56.6836125652096,0.7,4,600
2:455213,2:455127,f,7,1.0,30,127.606247155812,0.7,4,600
2:456520,2:456529,f,7,1.0,50,201.165010482555,0.7,4,600
2:444583,2:3706384,f,5,1.0,70,375.67263231748,0.6,5,1200
2:455088,2:455197,f,7,1.0,30,123.953581561897,0.7,4,600
20656:341941,11178:6319,f,7,1.0,40,176.094368380735,0.7,4,600
16669:27374,16669:27368,f,0,2.0,100,390.643009858291,0.4,8,2000
2:453318,11178:7916,f,7,1.0,50,50.0346402502454,0.7,4,600
2:450804,20656:2824173,f,7,1.0,30,388.189208792321,0.7,4,600
2:462461,20661:3908,f,7,1.0,30,145.97186598278,0.7,4,600
19303:5105,19303:5103,f,1,2.0,110,7.3443447634116,0.4,8,2000
2:455898,2:455911,f,7,1.0,30,202.339472538011,0.7,4,600
16585:28694,16585:28702,f,7,1.0,40,95.9722847003502,0.7,4,600
10446:429,16593:48521,f,0,1.0,110,7.26898204722583,0.4,8,2000
2:446549,2:446538,f,7,1.0,30,171.869138916344,0.7,4,600
20656:2832209,2:3711017,f,7,1.0,30,5.61894011362902,0.7,4,600
20656:2851545,20656:2851533,f,7,1.0,30,120.717948326762,0.7,4,600
2:459028,2:459081,f,4,2.0,90,297.608692390366,0.6,5,1200
2:3711008,20656:2866486,f,7,1.0,30,208.967784348744,0.7,4,600
20656:851873,16591:14145,f,7,1.0,30,153.79456527474,0.7,4,600
2:3706384,2:444365,f,7,1.0,70,899.515749943218,0.7,4,600
12732:25686,12732:25682,f,7,1.0,30,190.789865564021,0.7,4,600
2:3709373,11178:5136,f,5,1.0,50,74.0378152941582,0.6,5,1200
2:3707711,2:452351,f,4,2.0,70,1935.46271209626,0.6,5,1200
12735:2510,2:3711381,f,7,1.0,50,5.98190387737054,0.7,4,600
2:3710425,2:458112,f,4,2.0,90,885.669145839706,0.6,5,1200
2:450960,2:450924,f,5,2.0,70,100.33597973925,0.6,5,1200
11179:504,11179:508,f,7,1.0,50,53.7924157689707,0.7,4,600
1:200307204,1:200307201,f,4,2.0,40,89.4406988231686,0.6,5,1200
2:455948,2:3709397,f,5,2.0,50,34.9419190796582,0.6,5,1200
20656:2858914,16665:9648,f,4,2.0,40,10.7374105348886,0.6,5,1200
2:451796,2:451795,f,7,1.0,50,33.0459908047705,0.7,4,600
2:3708793,2:455125,f,7,1.0,30,336.133824900447,0.7,4,600
2:444700,12727:131046,f,5,1.0,50,948.128842836264,0.6,5,1200
11178:5884,11178:5882,f,7,1.0,30,72.8551599403674,0.7,4,600
2:454564,11178:5908,f,7,1.0,30,22.943273742008,0.7,4,600
10017:21025,11180:1370,f,7,1.0,50,29.7181701782639,0.7,4,600
10017:21943,2480C1360,t,7,1.0,30,100.0,0.7,4,600
2:3710433,1:200303800,f,4,2.0,70,264.293693390595,0.6,5,1200
20656:2824081,2:462530,f,7,1.0,30,50.4058148511974,0.7,4,600
2:3709147,2480C1300,t,7,1.0,30,100.0,0.7,4,600
11177:1817,1:210301600,f,4,2.0,40,87.3993606063449,0.6,5,1200
2:451059,20656:2828585,f,7,1.0,30,92.5202034640821,0.7,4,600
2:444970,2:444995,f,3,2.0,50,41.5536093011057,0.5,6,1800
11178:9984,11178:9990,f,3,2.0,60,27.4300857009496,0.5,6,1800
11178:7421,2:454629,f,4,2.0,50,31.91834788535,0.6,5,1200
11180:1026,11180:1052,f,7,1.0,30,328.595689898374,0.7,4,600
2:460023,2:460020,f,5,1.0,40,91.8918295973024,0.6,5,1200
11158:99271,20656:2872038,f,7,1.0,40,71.208518472544,0.7,4,600
12726:148394,20656:341150,f,7,1.0,50,239.225172949349,0.7,4,600
15610:8673,2:451439,f,4,2.0,80,136.431760595638,0.6,5,1200
2:455401,11178:3463,f,5,1.0,50,10.3512439867207,0.6,5,1200
1:200307303,1:200307304,f,3,2.0,60,76.1816204855515,0.5,6,1800
1:200307803,1:200307802,f,0,2.0,80,46.9921091680909,0.4,8,2000
2:456229,20656:2858978,f,5,1.0,40,154.393696379754,0.6,5,1200
2:450924,2:450960,f,5,2.0,70,100.33597973925,0.6,5,1200
2:455065,2:455092,f,7,1.0,30,149.579580265101,0.7,4,600
20656:2888037,2:453401,f,7,1.0,40,157.374187188511,0.7,4,600
10082:124319,10082:93694,f,3,1.0,60,4.12020266492387,0.5,6,1800
2:3707640,20656:2827834,f,7,1.0,30,64.3599745630874,0.7,4,600
16591:14218,16591:14220,f,7,1.0,30,18.033154257698,0.7,4,600
11157:135984,11157:135956,f,5,2.0,70,72.7710442073678,0.6,5,1200
11178:9297,2:455277,f,7,1.0,40,31.6888978196471,0.7,4,600
2:454633,20656:2851513,f,7,1.0,30,9.66036360587105,0.7,4,600
2:455546,2:455573,f,4,2.0,80,59.9012782974897,0.6,5,1200
2:3706367,12734:213995,f,5,2.0,70,206.519586140829,0.6,5,1200
10017:21019,10017:21025,f,7,1.0,50,167.829698272982,0.7,4,600
10747:2167,10747:2173,f,0,2.0,110,182.610577650392,0.4,8,2000
16594:17507,2:3711108,f,7,1.0,30,44.6731095460214,0.7,4,600
20656:2858904,2:455911,f,7,1.0,30,46.7183358647685,0.7,4,600
11158:99058,2:456035,f,7,1.0,50,144.593047044343,0.7,4,600
2:463326,2:463338,f,4,2.0,50,92.1585174645518,0.6,5,1200
2:450168,12726:148387,f,7,1.0,50,5.46294691539847,0.7,4,600
20656:2867270,2:3709207,f,7,1.0,30,104.54531582676,0.7,4,600
2:453074,20656:2874550,f,7,1.0,40,11.3176656603675,0.7,4,600
16593:48517,16593:48521,f,1,2.0,110,6.85465199667184,0.4,8,2000
2:459641,2:459641,f,7,1.0,30,298.097362837675,0.7,4,600
12849:416,12849:397,f,0,1.0,100,234.256808442174,0.4,8,2000
20656:2869033,2:455243,f,7,1.0,40,43.1668701769276,0.7,4,600
12849:412,12849:416,f,0,1.0,70,314.68206223662,0.4,8,2000
10429:14,10429:9,f,3,2.0,70,88.0266022206973,0.5,6,1800
2480C1500,11178:6895,t,7,1.0,30,100.0,0.7,4,600
2:456636,10027:778076,f,7,1.0,30,92.0831563048214,0.7,4,600
2:462602,2:462608,f,5,1.0,40,39.0540229170411,0.6,5,1200
15610:9337,20656:4265821,f,7,1.0,50,46.0406352159072,0.7,4,600
2:457467,2:457452,f,7,1.0,70,112.07208985054,0.7,4,600
2:453284,2:3708478,f,4,2.0,50,339.892316940236,0.6,5,1200
1:200303315,20656:2858902,f,4,1.0,40,13.3157817805607,0.6,5,1200
2:447493,2:447467,f,5,2.0,50,51.1606916881948,0.6,5,1200
20656:2836208,20656:2836334,f,7,1.0,40,67.509171006663,0.7,4,600
2:3711825,2:462804,f,7,1.0,70,485.80210219968,0.7,4,600
2:460243,2:460248,f,7,1.0,30,109.167672061085,0.7,4,600
20656:340488,16585:29045,f,7,1.0,30,36.4045814564203,0.7,4,600
11178:6868,20656:2869688,f,7,1.0,40,176.028700290844,0.7,4,600
10747:2163,10747:2157,f,0,2.0,110,67.7931540550248,0.4,8,2000
2:454869,2:454849,f,7,1.0,40,86.3162772961539,0.7,4,600
12726:148608,2:454312,f,7,1.0,40,50.9177254670236,0.7,4,600
11158:99222,2:456146,f,7,1.0,30,20.994780327159,0.7,4,600
20656:2889200,11178:2812,f,7,1.0,30,29.4015111682497,0.7,4,600
2:451882,2:3707973,f,5,2.0,70,84.6272801396185,0.6,5,1200
2:3709108,16585:28955,f,7,1.0,30,118.609829151056,0.7,4,600
20656:2869704,2:453859,f,7,1.0,40,89.7302757977373,0.7,4,600
2:454617,2:454529,f,7,1.0,30,139.060354604059,0.7,4,600
2:452075,20656:2874828,f,7,1.0,30,43.8034654451487,0.7,4,600
2:449329,12734:214757,f,3,2.0,90,280.942033691459,0.5,6,1800
12732:25971,12732:25975,f,7,1.0,40,63.96115111988,0.7,4,600
2:444400,2:444402,f,5,1.0,70,49.7467859161128,0.6,5,1200
2:455078,20656:2850966,f,7,1.0,40,10.2950606122706,0.7,4,600
2:455860,2:3709529,f,7,1.0,30,119.625056346568,0.7,4,600
2:457995,2:457447,f,7,1.0,70,90.4244355361647,0.7,4,600
20656:2872608,2:454543,f,7,1.0,40,257.318233934437,0.7,4,600
20656:2872124,11178:2779,f,7,1.0,30,97.5706639854913,0.7,4,600
16587:25488,16587:25490,f,7,1.0,30,201.814769399362,0.7,4,600
20656:2872056,20656:340980,f,7,1.0,50,8.24300206307358,0.7,4,600
2:455739,2:3709431,f,7,1.0,30,65.8306547511967,0.7,4,600
11178:2856,20656:2872118,f,7,1.0,50,71.3399444887136,0.7,4,600
20656:2870882,20656:2870918,f,7,1.0,40,49.8496446420194,0.7,4,600
16594:17534,2:460670,f,7,1.0,30,37.4498733781292,0.7,4,600
20656:2852247,2:454520,f,7,1.0,50,82.8460569609566,0.7,4,600
20656:2828002,2:460024,f,5,1.0,40,75.6806693482764,0.6,5,1200
11178:7374,2:453919,f,4,2.0,50,149.127893955889,0.6,5,1200
16665:9777,20656:2864773,f,7,1.0,30,64.6139285458407,0.7,4,600
2:3709056,20656:2889572,f,7,1.0,30,287.417757075056,0.7,4,600
16665:18567,20656:783602,f,3,2.0,70,132.576291223483,0.5,6,1800
2:457631,2:3710169,f,5,2.0,50,54.0254392766353,0.6,5,1200
20656:2824177,2:450712,f,7,1.0,40,56.1535104991174,0.7,4,600
2:448634,2:448688,f,7,1.0,50,181.778468753454,0.7,4,600
2:3709697,2:456505,f,7,1.0,30,102.633307819826,0.7,4,600
2:3710960,12723:61301,f,0,2.0,60,85.1241674629859,0.4,8,2000
2:453821,2:3708828,f,7,1.0,40,438.142554739379,0.7,4,600
18931:175870,12726:104123,f,4,2.0,70,6.20497074989974,0.6,5,1200
2:448012,2:448042,f,4,2.0,80,314.116677390642,0.6,5,1200
20656:361030,20656:2868421,f,7,1.0,40,16.7047088570436,0.7,4,600
20656:2836276,2:3709509,f,7,1.0,40,53.8907161299839,0.7,4,600
2:3709900,2:457075,f,7,1.0,50,110.165449366235,0.7,4,600
18931:174447,2:444400,f,5,1.0,70,462.252025329171,0.6,5,1200
20656:2850074,20656:375454,f,7,1.0,30,18.3263900252205,0.7,4,600
2:445974,2:445987,f,7,1.0,70,237.953493321782,0.7,4,600
2:3709463,20656:375909,f,7,1.0,30,112.113402424818,0.7,4,600
16665:9782,16665:9777,f,7,1.0,30,19.0519618932886,0.7,4,600
2:460078,20656:2866468,f,7,1.0,40,545.586220948497,0.7,4,600
2:454343,2:3709138,f,7,1.0,70,540.292069835252,0.7,4,600
16589:8209,16589:8223,f,0,2.0,60,115.400033051572,0.4,8,2000
2:456879,2:3709839,f,7,1.0,30,96.2351933044894,0.7,4,600
2:436035,2:3704958,f,5,1.0,70,67.3648618943538,0.6,5,1200
2:456414,20656:2836992,f,7,1.0,30,8.07777215600359,0.7,4,600
2:3712016,2:463501,f,5,2.0,50,136.259226754437,0.6,5,1200
16593:46402,16593:46377,f,7,1.0,70,2223.53705040172,0.7,4,600
20656:2874836,20656:2874846,f,7,1.0,30,63.7419930351008,0.7,4,600
10017:23265,10017:23269,f,7,1.0,40,43.6183383372198,0.7,4,600
2:3709886,2:457113,f,5,1.0,50,49.0048868781991,0.6,5,1200
2:447781,2:447811,f,5,1.0,70,262.770360645181,0.6,5,1200
2:453178,2:453149,f,4,2.0,50,26.9758102787227,0.6,5,1200
20656:2866843,2:3709670,f,7,1.0,30,107.908646847982,0.7,4,600
2:439135,2:439162,f,5,2.0,90,201.189541335356,0.6,5,1200
2:449923,2:450281,f,7,1.0,70,1376.51788877615,0.7,4,600
19328:934,19328:938,f,7,1.0,50,24.5468654915382,0.7,4,600
2:3710641,2:458756,f,7,1.0,70,58.687908465101,0.7,4,600
2:442846,12848:2068,f,5,2.0,50,56.666030212081,0.6,5,1200
2:455038,2:455016,f,7,1.0,30,66.3845011505158,0.7,4,600
2:3708233,2:453287,f,4,2.0,70,174.241603478947,0.6,5,1200
2:447401,2:447311,f,3,2.0,70,219.614613179399,0.5,6,1800
20656:368438,2:454819,f,7,1.0,50,43.9132308459802,0.7,4,600
2480C1320,20656:2898104,t,7,1.0,30,100.0,0.7,4,600
12725:25579,16585:29173,f,3,2.0,60,26.9989839062228,0.5,6,1800
16594:23152,16594:23158,f,3,2.0,60,184.109939552584,0.5,6,1800
2:3709147,11178:3150,f,7,1.0,30,105.97291489548,0.7,4,600
2:459807,2:459827,f,7,1.0,30,108.120079212591,0.7,4,600
2:455988,2:3709497,f,7,1.0,30,39.6436576619726,0.7,4,600
2:457188,20656:783516,f,7,1.0,30,47.5886467637458,0.7,4,600
1:200301608,1:200301601,f,3,2.0,60,47.9857295141921,0.5,6,1800
2:3709227,20656:2850110,f,7,1.0,30,40.9396126484719,0.7,4,600
2:460152,2:460151,f,5,1.0,40,94.2918858463471,0.6,5,1200
2:454656,20656:2851513,f,7,1.0,30,125.906738036848,0.7,4,600
1:200304800,1:200303004,f,0,2.0,110,208.354290240142,0.4,8,2000
1:200306603,1:200306604,f,3,2.0,40,30.8568456654423,0.5,6,1800
11178:5949,11178:5943,f,7,1.0,30,107.164549515952,0.7,4,600
2:455515,2:455576,f,7,1.0,40,99.1691324758132,0.7,4,600
2:455509,20656:363046,f,7,1.0,40,101.873704973917,0.7,4,600
2:451059,20656:2828597,f,7,1.0,30,22.9478752831173,0.7,4,600
2:3708413,2:454078,f,7,1.0,30,122.113489803588,0.7,4,600
2:455410,20656:2869061,f,7,1.0,40,6.35220473542284,0.7,4,600
2:462691,2:3711769,f,5,2.0,70,154.195087024094,0.6,5,1200
16591:14343,2:457391,f,4,2.0,70,240.86422964222,0.6,5,1200
2:450090,2:450290,f,5,2.0,70,1082.94394924154,0.6,5,1200
2:438679,11177:1882,f,7,1.0,50,17.2353546880997,0.7,4,600
2:452427,2:3708191,f,7,1.0,30,66.4407554781353,0.7,4,600
2:452298,2:452257,f,4,2.0,70,84.9757265597035,0.6,5,1200
12734:214460,12727:131642,f,7,1.0,70,274.384669763044,0.7,4,600
11178:8557,11178:8543,f,7,1.0,30,85.3527103320527,0.7,4,600
20656:2852074,2:454937,f,7,1.0,30,12.03196928952,0.7,4,600
2:456912,2:456897,f,7,1.0,70,98.506338369175,0.7,4,600
10082:149101,16593:48501,f,5,2.0,70,24.1322743419534,0.6,5,1200
2:449589,2:449579,f,5,2.0,70,78.5689582281437,0.6,5,1200
12727:131169,2:447493,f,5,2.0,50,146.821434712019,0.6,5,1200
1:210103300,2:449946,f,3,2.0,80,363.849672495682,0.5,6,1800
10027:794753,2:456961,f,5,1.0,70,41.0881919048837,0.6,5,1200
2:454084,2:3708891,f,7,1.0,30,189.345093881806,0.7,4,600
2480C1300,2:3709147,t,7,1.0,30,100.0,0.7,4,600
2:456755,2:456809,f,7,1.0,40,127.895214335156,0.7,4,600
20656:366916,2:455271,f,4,2.0,50,207.066663799016,0.6,5,1200
20656:341430,10027:775983,f,7,1.0,30,5.96183545564048,0.7,4,600
10017:21968,2:455216,f,7,1.0,30,321.60458293167,0.7,4,600
2:3710712,2:458870,f,4,2.0,50,70.830762646854,0.6,5,1200
20656:2866765,2:455111,f,7,1.0,30,42.3059024789699,0.7,4,600
2:454628,11178:8527,f,7,1.0,30,13.1120967047891,0.7,4,600
2:3710421,20656:367887,f,4,2.0,80,11.4703864803085,0.6,5,1200
2:456595,2:3709753,f,7,1.0,40,153.930505189887,0.7,4,600
13589:14456,2:443403,f,5,1.0,70,407.842407657108,0.6,5,1200
12732:30764,12732:30773,f,3,2.0,70,58.9943114025467,0.5,6,1800
16593:48231,16593:48233,f,1,1.0,70,10.0330815802968,0.4,8,2000
2:455928,20656:2872034,f,7,1.0,40,12.1602497095783,0.7,4,600
2:459521,2:459491,f,7,1.0,30,113.041204871704,0.7,4,600
2:456063,2:456098,f,7,1.0,30,117.827884970545,0.7,4,600
2:448065,2:446767,f,3,2.0,90,1150.61154225893,0.5,6,1800
20656:2875124,2:455400,f,7,1.0,40,9.89100242983197,0.7,4,600
2:456592,11178:9655,f,7,1.0,70,332.546012154015,0.7,4,600
1:210100600,2:444010,f,5,2.0,70,322.402345704689,0.6,5,1200
2:462419,2:3711684,f,5,1.0,50,197.30032102515,0.6,5,1200
2:454226,11178:6667,f,7,1.0,50,59.1064381120441,0.7,4,600
12732:30777,12732:30773,f,3,2.0,70,48.833962246009,0.5,6,1800
11178:5970,11178:5968,f,7,1.0,30,72.3040702484296,0.7,4,600
11178:5079,11178:5077,f,7,1.0,30,293.277337651595,0.7,4,600
11178:6424,16665:9667,f,7,1.0,40,34.8583381990669,0.7,4,600
18:84,2:450740,f,7,1.0,50,163.443386529897,0.7,4,600
2:446950,2:447471,f,7,1.0,30,72.8508784510859,0.7,4,600
2:460745,2:460700,f,4,2.0,70,93.0752087856991,0.6,5,1200
20656:2828000,15610:9728,f,7,1.0,30,4.29781118713932,0.7,4,600
2:3709762,2:3709784,f,7,1.0,30,72.8240625755554,0.7,4,600
2:457012,2:457309,f,5,2.0,70,1393.52035198443,0.6,5,1200
2:441037,2:441284,f,7,1.0,70,683.593849805323,0.7,4,600
11180:1431,11180:1433,f,7,1.0,30,18.1942589572416,0.7,4,600
2:459875,2:3710997,f,4,2.0,70,312.270502114261,0.6,5,1200
2:456290,2:456298,f,7,1.0,30,248.060746524778,0.7,4,600
2:459379,2:3710834,f,4,2.0,70,92.2552418231804,0.6,5,1200
20656:340898,20656:2829470,f,7,1.0,40,74.9065957106822,0.7,4,600
2:456298,2:456290,f,7,1.0,30,248.060746524778,0.7,4,600
20656:2827764,2:460446,f,7,1.0,30,229.785545849482,0.7,4,600
2:459926,2:459871,f,7,1.0,50,214.593720839816,0.7,4,600
11178:9375,20656:2866683,f,7,1.0,30,89.3095365017008,0.7,4,600
2:455641,2:455656,f,7,1.0,40,59.221670155319,0.7,4,600
2:437307,2:437543,f,3,2.0,80,804.300503538184,0.5,6,1800
16592:21112,2:3711105,f,7,1.0,30,25.3430783055328,0.7,4,600
20656:2873743,15610:9240,f,7,1.0,30,257.363842736845,0.7,4,600
2:455041,2:3709109,f,7,1.0,30,76.7278416486356,0.7,4,600
20656:340832,15610:9533,f,7,1.0,30,26.3516324346502,0.7,4,600
2:455526,11178:2928,f,5,1.0,30,56.2243735140562,0.6,5,1200
2:459950,2:459987,f,7,1.0,50,88.9527493803671,0.7,4,600
15611:7141,1:200305100,f,4,2.0,70,108.841676177316,0.6,5,1200
